Building:,304 Elm,YUAG,Berkeley College,Grace Hopper College,Davenport College,Malone Engineering,Sprague Hall,Trumbull College,17 Hillhouse Ave.
units:,ton-hrs,ton-hrs,tons,ton-hrs,MBTU,MBTU,MBTU,ton-hrs,ton-hrs
11-Mar-18 13:00:00,77271,23159095,25.06,915784,4554071,36318140,2979229,2152919,14645273
11-Mar-18 14:00:00,77272,23159268,25.46,915789,4554211,36318288,2979330,2152931,14645420
11-Mar-18 15:00:00,77273,23159414,26.91,915794,4554353,36318440,2979444,2152944,14645561
11-Mar-18 16:00:00,77274,23159571,25.77,915799,4554501,36318588,2979541,2152957,14645695
11-Mar-18 17:00:00,77275,23159697,27.65,915804,4554646,36318736,2979635,2152968,14645836
11-Mar-18 18:00:00,77276,23159801,30.34,915810,4554817,36318888,2979732,2152981,14645975
11-Mar-18 19:00:00,77278,23159881,30.75,915815,4554997,36319024,2979825,2152994,14646113
11-Mar-18 20:00:00,77279,23159943,20.81,915820,4555155,36319160,2979909,2153006,14646240
11-Mar-18 21:00:00,77280,23160004,22.73,915826,4555284,36319296,2979996,2153020,14646379
11-Mar-18 22:00:00,77281,23160067,34.82,915832,4555404,36319424,2980082,2153033,14646512
11-Mar-18 23:00:00,77282,23160126,20.71,915837,4555512,36319560,2980164,2153046,14646642
12-Mar-18 00:00:00,77283,23160182,19.18,915843,4555632,36319688,2980242,2153060,14646780
12-Mar-18 01:00:00,77284,23160242,21.50,915848,4555736,36319820,2980315,2153073,14646910
12-Mar-18 02:00:00,77285,23160304,22.50,915854,4555834,36319948,2980391,2153087,14647038
12-Mar-18 03:00:00,77286,23160367,19.55,915859,4555932,36320080,2980492,2153101,14647167
12-Mar-18 04:00:00,77287,23160435,16.33,915865,4556031,36320220,2980572,2153115,14647298
12-Mar-18 05:00:00,77288,23160502,22.96,915870,4556122,36320356,2980679,2153128,14647423
12-Mar-18 06:00:00,77289,23160564,20.25,915875,4556219,36320488,2980779,2153142,14647556
12-Mar-18 07:00:00,77290,23160626,26.99,915880,4556312,36320624,2980874,2153155,14647693
12-Mar-18 08:00:00,77291,23160695,36.61,915885,4556471,36320760,2980948,2153168,14647841
12-Mar-18 09:00:00,77292,23160839,36.49,915890,4556651,36320888,2981031,2153182,14647992
12-Mar-18 10:00:00,77293,23161024,30.47,915896,4556833,36321024,2981128,2153196,14648149
12-Mar-18 11:00:00,77295,23161213,30.92,915901,4556997,36321160,2981226,2153210,14648315
12-Mar-18 12:00:00,77296,23161363,33.48,915906,4557156,36321304,2981340,2153224,14648483
12-Mar-18 13:00:00,77297,23161511,23.85,915912,4557310,36321444,2981467,2153238,14648656
12-Mar-18 14:00:00,77298,23161626,23.98,915918,4557472,36321584,2981583,2153252,14648820
12-Mar-18 15:00:00,77299,23161745,16.63,915925,4557635,36321728,2981686,2153267,14648990
12-Mar-18 16:00:00,77301,23161867,32.66,915931,4557789,36321868,2981790,2153282,14649160
12-Mar-18 17:00:00,77302,23161985,30.60,915937,4557931,36322012,2981887,2153297,14649335
12-Mar-18 18:00:00,77303,23162110,27.12,915944,4558081,36322156,2981988,2153312,14649511
12-Mar-18 19:00:00,77305,23162197,19.39,915950,4558231,36322300,2982081,2153327,14649678
12-Mar-18 20:00:00,77306,23162255,24.73,915957,4558369,36322448,2982179,2153342,14649844
12-Mar-18 21:00:00,77308,23162308,20.05,915963,4558456,36322600,2982273,2153357,14650008
12-Mar-18 22:00:00,77309,23162360,23.20,915969,4558532,36322748,2982367,2153372,14650145
12-Mar-18 23:00:00,77310,23162415,21.33,915975,4558614,36322912,2982456,2153387,14650276
13-Mar-18 00:00:00,77311,23162472,20.25,915980,4558692,36323072,2982535,2153401,14650403
13-Mar-18 01:00:00,77312,23162533,22.88,915986,4558763,36323224,2982628,2153416,14650535
13-Mar-18 02:00:00,77314,23162593,19.76,915992,4558839,36323388,2982730,2153431,14650658
13-Mar-18 03:00:00,77315,23162652,19.68,915998,4558913,36323548,2982832,2153446,14650782
13-Mar-18 04:00:00,77316,23162713,21.16,916003,4558992,36323700,2982933,2153460,14650917
13-Mar-18 05:00:00,77317,23162777,21.01,916009,4559074,36323856,2983037,2153476,14651042
13-Mar-18 06:00:00,77318,23162838,16.17,916014,4559143,36324008,2983139,2153490,14651169
13-Mar-18 07:00:00,77319,23162902,24.86,916020,4559217,36324160,2983238,2153503,14651302
13-Mar-18 08:00:00,77320,23162971,30.74,916025,4559354,36324308,2983331,2153516,14651464
13-Mar-18 09:00:00,77321,23163095,41.26,916030,4559490,36324456,2983411,2153530,14651620
13-Mar-18 10:00:00,77323,23163272,37.00,916035,4559620,36324604,2983491,2153544,14651782
13-Mar-18 11:00:00,77324,23163438,21.95,916041,4559751,36324760,2983574,2153561,14651941
13-Mar-18 12:00:00,77325,23163568,32.98,916047,4559887,36324920,2983664,2153577,14652105
13-Mar-18 13:00:00,77326,23163683,31.88,916053,4560019,36325076,2983751,2153592,14652268
13-Mar-18 14:00:00,77327,23163830,26.04,916059,4560159,36325236,2983846,2153608,14652442
13-Mar-18 15:00:00,77329,23163992,28.32,916065,4560300,36325392,2983941,2153623,14652615
13-Mar-18 16:00:00,77330,23164100,32.23,916071,4560433,36325560,2984036,2153637,14652790
13-Mar-18 17:00:00,77331,23164212,28.73,916077,4560574,36325724,2984130,2153652,14652965
13-Mar-18 18:00:00,77333,23164356,32.94,916083,4560712,36325880,2984223,2153667,14653136
13-Mar-18 19:00:00,77334,23164436,30.72,916089,4560854,36326040,2984318,2153681,14653314
13-Mar-18 20:00:00,77335,23164496,35.22,916095,4560983,36326208,2984411,2153696,14653486
13-Mar-18 21:00:00,77336,23164547,27.52,916101,4561063,36326368,2984501,2153710,14653657
13-Mar-18 22:00:00,77338,23164601,28.61,916107,4561141,36326532,2984594,2153725,14653799
13-Mar-18 23:00:00,77339,23164653,21.19,916113,4561205,36326684,2984676,2153739,14653931
14-Mar-18 00:00:00,77340,23164705,19.15,916118,4561273,36326836,2984763,2153753,14654067
14-Mar-18 01:00:00,77341,23164765,17.78,916124,4561344,36326988,2984840,2153768,14654195
14-Mar-18 02:00:00,77342,23164829,21.60,916129,4561413,36327140,2984919,2153782,14654323
14-Mar-18 03:00:00,77343,23164895,20.31,916135,4561495,36327296,2985014,2153797,14654451
14-Mar-18 04:00:00,77344,23164962,22.58,916141,4561568,36327448,2985109,2153812,14654580
14-Mar-18 05:00:00,77346,23165024,19.00,916146,4561634,36327612,2985197,2153827,14654707
14-Mar-18 06:00:00,77347,23165083,23.21,916151,4561702,36327772,2985299,2153841,14654833
14-Mar-18 07:00:00,77348,23165146,21.86,916157,4561782,36327928,2985401,2153856,14654970
14-Mar-18 08:00:00,77349,23165209,38.90,916162,4561936,36328084,2985495,2153871,14655132
14-Mar-18 09:00:00,77350,23165302,19.25,916167,4562093,36328236,2985584,2153887,14655301
14-Mar-18 10:00:00,77351,23165460,24.66,916173,4562229,36328388,2985674,2153902,14655464
14-Mar-18 11:00:00,77352,23165640,18.52,916177,4562376,36328532,2985771,2153916,14655625
14-Mar-18 12:00:00,77353,23165799,26.07,916182,4562518,36328680,2985876,2153930,14655778
14-Mar-18 13:00:00,77354,23165944,25.60,916187,4562643,36328828,2985975,2153943,14655920
14-Mar-18 14:00:00,77355,23166065,23.52,916192,4562744,36328976,2986083,2153957,14656059
14-Mar-18 15:00:00,77356,23166189,25.94,916197,4562840,36329128,2986189,2153970,14656200
14-Mar-18 16:00:00,77357,23166329,25.74,916202,4562948,36329276,2986293,2153982,14656344
14-Mar-18 17:00:00,77358,23166457,26.77,916207,4563093,36329428,2986401,2153995,14656486
14-Mar-18 18:00:00,77360,23166562,22.00,916213,4563234,36329584,2986491,2154008,14656626
14-Mar-18 19:00:00,77361,23166631,16.46,916219,4563376,36329728,2986577,2154022,14656770
14-Mar-18 20:00:00,77361,23166645,15.70,916220,4563519,36329760,2986666,2154025,14656794
14-Mar-18 21:00:00,77361,23166645,20.86,916220,4563618,36329760,2986752,2154025,14656794
14-Mar-18 22:00:00,77364,23166809,16.70,916236,4563708,36330136,2986840,2154063,14657200
14-Mar-18 23:00:00,77365,23166874,18.88,916242,4563797,36330268,2986924,2154077,14657335
15-Mar-18 00:00:00,77366,23166943,13.71,916248,4563886,36330396,2987001,2154090,14657475
15-Mar-18 01:00:00,77367,23167011,18.13,916253,4563971,36330528,2987076,2154105,14657619
15-Mar-18 02:00:00,77368,23167078,14.72,916259,4564062,36330656,2987160,2154119,14657767
15-Mar-18 03:00:00,77369,23167141,18.11,916265,4564149,36330788,2987263,2154133,14657912
15-Mar-18 04:00:00,77371,23167203,15.50,916270,4564235,36330916,2987344,2154147,14658056
15-Mar-18 05:00:00,77372,23167266,17.99,916275,4564315,36331056,2987444,2154161,14658198
15-Mar-18 06:00:00,77373,23167330,14.83,916281,4564400,36331188,2987543,2154174,14658345
15-Mar-18 07:00:00,77374,23167401,22.23,916287,4564492,36331320,2987642,2154188,14658498
15-Mar-18 08:00:00,77375,23167473,22.58,916292,4564639,36331452,2987726,2154202,14658651
15-Mar-18 09:00:00,77376,23167586,30.06,916297,4564789,36331588,2987805,2154217,14658810
15-Mar-18 10:00:00,77377,23167764,22.44,916303,4564923,36331732,2987887,2154231,14658973
15-Mar-18 11:00:00,77379,23167930,27.84,916309,4565031,36331872,2987984,2154246,14659145
15-Mar-18 12:00:00,77380,23168092,25.11,916315,4565130,36332012,2988096,2154260,14659312
15-Mar-18 13:00:00,77381,23168271,28.48,916320,4565217,36332160,2988211,2154275,14659484
15-Mar-18 14:00:00,77382,23168406,22.54,916326,4565304,36332304,2988315,2154290,14659650
15-Mar-18 15:00:00,77383,23168529,33.43,916332,4565386,36332452,2988425,2154304,14659818
15-Mar-18 16:00:00,77384,23168697,29.83,916339,4565491,36332600,2988536,2154317,14659988
15-Mar-18 17:00:00,77385,23168859,29.82,916346,4565639,36332752,2988654,2154331,14660150
15-Mar-18 18:00:00,77387,23168988,25.81,916352,4565785,36332896,2988765,2154344,14660316
15-Mar-18 19:00:00,77388,23169107,23.03,916358,4565926,36333040,2988869,2154357,14660484
15-Mar-18 20:00:00,77389,23169212,16.69,916364,4566059,36333192,2988971,2154370,14660651
15-Mar-18 21:00:00,77390,23169288,22.25,916370,4566148,36333340,2989067,2154384,14660814
15-Mar-18 22:00:00,77391,23169353,14.21,916376,4566229,36333504,2989171,2154397,14660977
15-Mar-18 23:00:00,77392,23169415,19.71,916382,4566306,36333664,2989262,2154411,14661133
16-Mar-18 00:00:00,77394,23169469,13.37,916388,4566388,36333812,2989347,2154424,14661287
16-Mar-18 01:00:00,77395,23169525,18.23,916393,4566465,36333964,2989431,2154438,14661431
16-Mar-18 02:00:00,77396,23169581,16.30,916399,4566549,36334116,2989513,2154452,14661570
16-Mar-18 03:00:00,77397,23169640,19.11,916405,4566629,36334276,2989621,2154466,14661702
16-Mar-18 04:00:00,77398,23169703,14.79,916411,4566708,36334440,2989727,2154479,14661844
16-Mar-18 05:00:00,77399,23169772,17.24,916417,4566788,36334596,2989814,2154493,14661988
16-Mar-18 06:00:00,77400,23169837,14.41,916423,4566866,36334752,2989919,2154507,14662128
16-Mar-18 07:00:00,77401,23169901,28.20,916428,4566947,36334908,2990021,2154521,14662273
16-Mar-18 08:00:00,77402,23169963,26.08,916433,4567085,36335060,2990110,2154534,14662435
16-Mar-18 09:00:00,77403,23170073,27.10,916439,4567216,36335212,2990198,2154548,14662597
16-Mar-18 10:00:00,77404,23170256,18.00,916444,4567340,36335364,2990290,2154562,14662761
16-Mar-18 11:00:00,77405,23170446,21.48,916449,4567441,36335516,2990388,2154575,14662921
16-Mar-18 12:00:00,77406,23170628,24.42,916454,4567533,36335664,2990504,2154588,14663082
16-Mar-18 13:00:00,77407,23170777,19.27,916459,4567612,36335816,2990617,2154603,14663241
16-Mar-18 14:00:00,77408,23170927,22.08,916464,4567692,36335964,2990719,2154617,14663405
16-Mar-18 15:00:00,77409,23171079,18.64,916470,4567767,36336116,2990821,2154630,14663567
16-Mar-18 16:00:00,77410,23171205,27.17,916475,4567874,36336272,2990916,2154643,14663725
16-Mar-18 17:00:00,77411,23171332,22.34,916481,4568011,36336420,2991016,2154657,14663880
16-Mar-18 18:00:00,77412,23171475,20.81,916487,4568135,36336564,2991109,2154669,14664036
16-Mar-18 19:00:00,77413,23171576,14.52,916493,4568259,36336712,2991201,2154682,14664191
16-Mar-18 20:00:00,77414,23171632,15.12,916499,4568380,36336864,2991292,2154694,14664347
16-Mar-18 21:00:00,77415,23171682,13.28,916505,4568474,36337016,2991378,2154708,14664501
16-Mar-18 22:00:00,77416,23171731,17.10,916511,4568549,36337160,2991463,2154721,14664648
16-Mar-18 23:00:00,77417,23171785,12.77,916517,4568624,36337308,2991552,2154735,14664797
17-Mar-18 00:00:00,77418,23171841,15.95,916523,4568700,36337448,2991629,2154748,14664936
17-Mar-18 01:00:00,77419,23171905,12.44,916528,4568774,36337600,2991708,2154762,14665075
17-Mar-18 02:00:00,77420,23171965,16.46,916535,4568848,36337752,2991790,2154775,14665214
17-Mar-18 03:00:00,77421,23172023,12.45,916540,4568924,36337912,2991895,2154788,14665347
17-Mar-18 04:00:00,77422,23172080,15.60,916546,4569007,36338056,2991985,2154802,14665488
17-Mar-18 05:00:00,77423,23172135,12.37,916552,4569082,36338208,2992091,2154815,14665622
17-Mar-18 06:00:00,77424,23172193,15.28,916558,4569158,36338356,2992191,2154828,14665750
17-Mar-18 07:00:00,77425,23172252,13.44,916563,4569232,36338504,2992280,2154842,14665888
17-Mar-18 08:00:00,77426,23172316,21.79,916569,4569369,36338656,2992367,2154854,14666026
17-Mar-18 09:00:00,77427,23172381,26.44,916574,4569496,36338804,2992445,2154868,14666172
17-Mar-18 10:00:00,77428,23172448,20.86,916580,4569624,36338960,2992526,2154880,14666315
17-Mar-18 11:00:00,77429,23172561,23.04,916585,4569750,36339112,2992620,2154892,14666463
17-Mar-18 12:00:00,77430,23172733,18.82,916591,4569873,36339264,2992713,2154905,14666620
17-Mar-18 13:00:00,77431,23172879,21.34,916596,4569989,36339412,2992810,2154917,14666771
17-Mar-18 14:00:00,77432,23172991,19.25,916601,4570110,36339564,2992916,2154929,14666922
17-Mar-18 15:00:00,77433,23173092,15.56,916607,4570226,36339716,2993020,2154942,14667071
17-Mar-18 16:00:00,77434,23173206,21.66,916612,4570343,36339864,2993134,2154953,14667220
17-Mar-18 17:00:00,77435,23173348,17.46,916618,4570470,36340016,2993228,2154965,14667374
17-Mar-18 18:00:00,77436,23173451,21.54,916624,4570589,36340168,2993328,2154977,14667518
17-Mar-18 19:00:00,77437,23173526,15.48,916630,4570708,36340320,2993448,2154989,14667670
17-Mar-18 20:00:00,77438,23173582,17.86,916636,4570829,36340456,2993550,2155001,14667818
17-Mar-18 21:00:00,77439,23173637,14.38,916642,4570920,36340588,2993637,2155013,14667966
17-Mar-18 22:00:00,77440,23173694,18.18,916648,4571002,36340720,2993725,2155025,14668110
17-Mar-18 23:00:00,77441,23173754,16.13,916654,4571086,36340852,2993812,2155039,14668254
18-Mar-18 00:00:00,77442,23173816,11.93,916660,4571164,36340988,2993895,2155051,14668394
18-Mar-18 01:00:00,77444,23173877,16.45,916667,4571239,36341120,2993979,2155065,14668534
18-Mar-18 02:00:00,77445,23173936,13.20,916672,4571315,36341256,2994059,2155078,14668670
18-Mar-18 03:00:00,77446,23173995,17.11,916678,4571391,36341400,2994168,2155092,14668809
18-Mar-18 04:00:00,77447,23174057,14.53,916684,4571471,36341540,2994274,2155105,14668945
18-Mar-18 05:00:00,77448,23174124,16.27,916690,4571550,36341680,2994364,2155118,14669074
18-Mar-18 06:00:00,77449,23174191,13.21,916695,4571628,36341812,2994473,2155132,14669201
18-Mar-18 07:00:00,77450,23174253,16.75,916701,4571699,36341948,2994572,2155146,14669334
18-Mar-18 08:00:00,77451,23174313,24.21,916706,4571818,36342084,2994655,2155159,14669466
18-Mar-18 09:00:00,77452,23174372,26.34,916712,4571951,36342220,2994734,2155174,14669610
18-Mar-18 10:00:00,77453,23174440,23.14,916718,4572082,36342360,2994811,2155188,14669744
18-Mar-18 11:00:00,77454,23174557,21.29,916724,4572207,36342496,2994890,2155202,14669886
18-Mar-18 12:00:00,77455,23174721,23.87,916729,4572334,36342632,2994979,2155216,14670037
18-Mar-18 13:00:00,77456,23174889,21.73,916734,4572456,36342768,2995067,2155230,14670189
18-Mar-18 14:00:00,77457,23175050,18.51,916740,4572582,36342912,2995160,2155244,14670340
18-Mar-18 15:00:00,77458,23175191,15.84,916745,4572705,36343052,2995254,2155259,14670493
18-Mar-18 16:00:00,77459,23175364,13.04,916751,4572825,36343192,2995347,2155272,14670647
18-Mar-18 17:00:00,77460,23175492,22.58,916757,4572950,36343336,2995444,2155285,14670797
18-Mar-18 18:00:00,77462,23175627,16.29,916763,4573070,36343480,2995541,2155298,14670950
18-Mar-18 19:00:00,77463,23175710,16.95,916769,4573198,36343620,2995635,2155312,14671105
18-Mar-18 20:00:00,77464,23175764,15.29,916775,4573321,36343760,2995728,2155325,14671264
18-Mar-18 21:00:00,77465,23175811,16.86,916781,4573409,36343904,2995822,2155339,14671421
18-Mar-18 22:00:00,77466,23175852,20.38,916787,4573487,36344056,2995911,2155352,14671572
18-Mar-18 23:00:00,77467,23175895,15.46,916793,4573562,36344212,2995997,2155365,14671718
19-Mar-18 00:00:00,77468,23175941,13.80,916799,4573642,36344360,2996080,2155379,14671865
19-Mar-18 01:00:00,77469,23175988,16.17,916805,4573720,36344512,2996154,2155393,14672009
19-Mar-18 02:00:00,77470,23176039,12.35,916811,4573796,36344664,2996234,2155406,14672145
19-Mar-18 03:00:00,77471,23176090,16.44,916816,4573869,36344808,2996340,2155419,14672284
19-Mar-18 04:00:00,77472,23176137,13.06,916822,4573944,36344956,2996424,2155432,14672425
19-Mar-18 05:00:00,77473,23176181,16.90,916827,4574018,36345100,2996528,2155445,14672567
19-Mar-18 06:00:00,77474,23176222,15.48,916833,4574105,36345248,2996628,2155459,14672714
19-Mar-18 07:00:00,77475,23176267,21.24,916839,4574197,36345408,2996721,2155473,14672865
19-Mar-18 08:00:00,77476,23176328,25.99,916845,4574358,36345560,2996811,2155488,14673040
19-Mar-18 09:00:00,77478,23176461,26.87,916851,4574496,36345724,2996896,2155504,14673216
19-Mar-18 10:00:00,77479,23176617,27.11,916856,4574636,36345892,2996985,2155519,14673397
19-Mar-18 11:00:00,77480,23176730,20.76,916862,4574768,36346056,2997087,2155534,14673576
19-Mar-18 12:00:00,77481,23176863,23.86,916867,4574904,36346224,2997189,2155549,14673762
19-Mar-18 13:00:00,77482,23177023,18.37,916873,4575039,36346384,2997288,2155564,14673942
19-Mar-18 14:00:00,77484,23177150,22.36,916879,4575173,36346552,2997392,2155580,14674114
19-Mar-18 15:00:00,77485,23177277,23.51,916884,4575305,36346716,2997496,2155595,14674283
19-Mar-18 16:00:00,77486,23177404,25.53,916890,4575449,36346880,2997603,2155610,14674453
19-Mar-18 17:00:00,77487,23177529,28.83,916897,4575583,36347044,2997722,2155624,14674624
19-Mar-18 18:00:00,77488,23177640,18.92,916902,4575716,36347212,2997833,2155639,14674796
19-Mar-18 19:00:00,77490,23177716,20.35,916908,4575844,36347376,2997934,2155654,14674971
19-Mar-18 20:00:00,77491,23177764,16.89,916914,4576002,36347532,2998025,2155668,14675141
19-Mar-18 21:00:00,77492,23177808,24.03,916920,4576094,36347696,2998122,2155682,14675309
19-Mar-18 22:00:00,77493,23177850,12.97,916926,4576175,36347856,2998216,2155696,14675451
19-Mar-18 23:00:00,77494,23177884,16.46,916931,4576252,36348008,2998300,2155709,14675591
20-Mar-18 00:00:00,77495,23177921,13.40,916936,4576335,36348152,2998379,2155722,14675739
20-Mar-18 01:00:00,77496,23177964,17.25,916941,4576425,36348304,2998460,2155736,14675890
20-Mar-18 02:00:00,77497,23178008,14.41,916946,4576517,36348464,2998535,2155749,14676031
20-Mar-18 03:00:00,77498,23178054,16.22,916952,4576598,36348616,2998632,2155762,14676176
20-Mar-18 04:00:00,77499,23178096,13.53,916958,4576677,36348776,2998724,2155775,14676328
20-Mar-18 05:00:00,77500,23178133,15.48,916963,4576763,36348944,2998813,2155791,14676478
20-Mar-18 06:00:00,77502,23178172,13.87,916969,4576853,36349100,2998912,2155806,14676622
20-Mar-18 07:00:00,77503,23178216,22.59,916975,4576933,36349264,2999003,2155821,14676767
20-Mar-18 08:00:00,77504,23178262,21.71,916980,4577076,36349424,2999087,2155836,14676933
20-Mar-18 09:00:00,77505,23178363,28.67,916986,4577215,36349580,2999172,2155851,14677117
20-Mar-18 10:00:00,77507,23178530,23.32,916991,4577353,36349748,2999266,2155867,14677305
20-Mar-18 11:00:00,77508,23178646,25.70,916996,4577490,36349900,2999376,2155882,14677492
20-Mar-18 12:00:00,77509,23178737,17.71,917001,4577630,36350036,2999482,2155898,14677677
20-Mar-18 13:00:00,77510,23178883,21.17,917008,4577764,36350172,2999592,2155913,14677862
20-Mar-18 14:00:00,77512,23179040,19.38,917014,4577896,36350304,2999701,2155928,14678050
20-Mar-18 15:00:00,77513,23179149,21.64,917020,4578029,36350444,2999819,2155943,14678231
20-Mar-18 16:00:00,77514,23179225,14.70,917026,4578169,36350580,2999941,2155959,14678414
