Building:,304 Elm Street,YUAG,Berkeley College,Grace Hopper College,Davenport College,Malone Engineering,Sprague Hall,Trumbull College,17 Hillhouse Ave.
units:,Totalized Gallons,Totalized Lbs,Demand Gallons/hr,Totalized Lbs,Totalized Gallons,Totalized Gallons,Totalized Gallons,Totalized Gallons,Totalized Lbs
10-May-18 13:00:00,806392,Bad,14,1509534,10912947,7428089,305475,546054,37035544
10-May-18 14:00:00,806413,Bad,29,1509599,10913678,7428128,305483,546083,37036944
10-May-18 15:00:00,806431,Bad,29,1509644,10914252,7428168,305491,546103,37038748
10-May-18 16:00:00,806449,Bad,14,1509689,10915315,7428210,305500,546136,37040180
10-May-18 17:00:00,806470,Bad,23,1509732,10916000,7428251,305513,546159,37041636
10-May-18 18:00:00,806490,Bad,8,1509774,10916645,7428321,305513,546179,37043080
10-May-18 19:00:00,806513,Bad,35,1509819,10917372,7428361,305518,546207,37044524
10-May-18 20:00:00,806521,Bad,8,1509859,10917988,7428401,305524,546226,37046488
10-May-18 21:00:00,806525,Bad,29,1509900,10918660,7428442,305546,546244,37048368
10-May-18 22:00:00,806530,Bad,15,1509945,10919386,7428484,305556,546265,37050400
10-May-18 23:00:00,806534,Bad,29,1509989,10920241,7428528,305567,546283,37052440
11-May-18 00:00:00,806539,Bad,8,1510034,10920970,7428572,305578,546311,37054664
11-May-18 01:00:00,806544,Bad,29,1510080,10923030,7428625,305581,546327,37056760
11-May-18 02:00:00,806549,Bad,29,1510125,10923030,7428680,305589,546347,37058860
11-May-18 03:00:00,806553,Bad,8,1510169,10923030,7428725,305592,546365,37060944
11-May-18 04:00:00,806558,Bad,23,1510215,10923030,7428788,305602,546380,37063028
11-May-18 05:00:00,806563,Bad,14,1510260,10923030,7428827,305603,546398,37065032
11-May-18 06:00:00,806568,Bad,29,1510303,10924195,7428894,305616,546418,37067240
11-May-18 07:00:00,806587,Bad,14,1510350,10925269,7428957,305619,546480,37069372
11-May-18 08:00:00,806610,Bad,8,1510404,10925758,7429013,305621,546512,37071408
11-May-18 09:00:00,806632,Bad,29,1510469,10926796,7429057,305625,546536,37073432
11-May-18 10:00:00,806652,Bad,29,1510521,10928066,7429100,305628,546562,37074868
11-May-18 11:00:00,806671,Bad,8,1510580,10935299,7429154,305635,546586,37076220
11-May-18 12:00:00,806688,Bad,15,1510631,10942375,7429199,305640,546613,37077576
11-May-18 13:00:00,806703,Bad,29,1510689,10942384,7429240,305643,546638,37078936
11-May-18 14:00:00,806703,Bad,14,1510738,10942384,7429292,305647,546664,37080280
11-May-18 15:00:00,806703,Bad,9,1510782,10942384,7429336,305652,546684,37081632
11-May-18 16:00:00,806703,Bad,8,1510823,10945725,7429392,305657,546701,37082968
11-May-18 17:00:00,806703,Bad,29,1510868,10946154,7429435,305673,546718,37084292
11-May-18 18:00:00,806703,Bad,14,1510910,10947888,7429506,305693,546737,37085628
11-May-18 19:00:00,806703,Bad,29,1510951,10957508,7429549,305698,546754,37086968
11-May-18 20:00:00,806703,Bad,14,1510996,10964017,7429589,305711,546771,37088376
11-May-18 21:00:00,806703,Bad,23,1511036,10965265,7429635,305722,546788,37089764
11-May-18 22:00:00,806703,Bad,8,1511080,10966318,7429675,305730,546801,37091184
11-May-18 23:00:00,806703,Bad,14,1511121,10967661,7429728,305742,546818,37093216
12-May-18 00:00:00,806703,Bad,29,1511163,10967661,7429768,305750,546833,37095368
12-May-18 01:00:00,806703,Bad,14,1511207,10967661,7429821,305759,546846,37097320
12-May-18 02:00:00,806703,Bad,8,1511253,10969743,7429863,305761,546862,37099396
12-May-18 03:00:00,806703,Bad,29,1511295,10973772,7429907,305769,546877,37101364
12-May-18 04:00:00,806703,Bad,8,1511342,10975458,7429963,305785,546895,37103484
12-May-18 05:00:00,806703,Bad,14,1511386,10975582,7430018,305786,546910,37105520
12-May-18 06:00:00,806703,Bad,14,1511432,10975657,7430088,305790,546932,37107588
12-May-18 07:00:00,806703,Bad,47,1511481,10975805,7430145,305795,546983,37108544
12-May-18 08:00:00,806745,Bad,8,1511524,10975805,7430228,305801,547018,37111960
12-May-18 09:00:00,806771,Bad,14,1511571,10975805,7430325,305806,547052,37114084
12-May-18 10:00:00,806801,Bad,29,1511613,10975805,7430381,305812,547088,37116184
12-May-18 11:00:00,806826,Bad,14,1511660,10976657,7430451,305822,547122,37118328
12-May-18 12:00:00,806858,Bad,14,1511705,10978209,7430519,305830,547158,37120660
12-May-18 13:00:00,806885,Bad,29,1511751,10979844,7430605,305833,547190,37122824
12-May-18 14:00:00,806914,Bad,16,1511796,10979860,7430699,305842,547225,37124968
12-May-18 15:00:00,806941,Bad,8,1511842,10979860,7430756,305843,547259,37127124
12-May-18 16:00:00,806969,Bad,14,1511889,10979860,7430827,305852,547292,37129348
12-May-18 17:00:00,806997,Bad,8,1511933,10979860,7430900,305861,547328,37131560
12-May-18 18:00:00,807024,Bad,29,1511981,10980335,7430969,305866,547359,37133856
12-May-18 19:00:00,807055,Bad,20,1512030,10981884,7431052,305875,547395,37136292
12-May-18 20:00:00,807070,Bad,8,1512077,10983522,7431156,305883,547431,37138800
12-May-18 21:00:00,807079,Bad,14,1512123,10984125,7431285,305886,547467,37141320
12-May-18 22:00:00,807087,Bad,14,1512170,10984307,7431391,305901,547506,37143792
12-May-18 23:00:00,807098,Bad,29,1512218,10985383,7431461,305909,547540,37146292
13-May-18 00:00:00,807108,Bad,14,1512264,10985909,7431531,305917,547575,37148704
13-May-18 01:00:00,807118,Bad,14,1512310,10987490,7431628,305921,547605,37151020
13-May-18 02:00:00,807127,Bad,14,1512356,10987864,7431716,305925,547635,37153504
13-May-18 03:00:00,807137,Bad,29,1512404,10988168,7431800,305926,547668,37156008
13-May-18 04:00:00,807146,Bad,14,1512451,10988421,7431876,305941,547699,37158544
13-May-18 05:00:00,807156,Bad,8,1512498,10988428,7431961,305947,547733,37161108
13-May-18 06:00:00,807164,Bad,14,1512547,10988905,7432062,305952,547770,37163680
13-May-18 07:00:00,807193,Bad,14,1512595,10990785,7432158,305960,547809,37166376
13-May-18 08:00:00,807228,Bad,14,1512642,10991972,7432246,305962,547851,37169012
13-May-18 09:00:00,807264,Bad,29,1512688,10993099,7432349,305963,547909,37171604
13-May-18 10:00:00,807299,Bad,14,1512736,10995483,7432437,305971,547948,37174168
13-May-18 11:00:00,807333,Bad,14,1512783,10996160,7432524,305976,547987,37176680
13-May-18 12:00:00,807365,Bad,14,1512828,10998120,7432614,305981,548027,37179184
13-May-18 13:00:00,807394,Bad,14,1512875,10998790,7432675,305987,548062,37181644
13-May-18 14:00:00,807423,Bad,14,1512923,10998831,7432746,305992,548099,37184024
13-May-18 15:00:00,807452,Bad,14,1512967,11000119,7432822,306000,548135,37186316
13-May-18 16:00:00,807480,Bad,23,1513015,11001316,7432879,306010,548172,37188704
13-May-18 17:00:00,807509,Bad,16,1513061,11002306,7432951,306020,548207,37191120
13-May-18 18:00:00,807538,Bad,14,1513109,11002536,7433033,306022,548246,37193560
13-May-18 19:00:00,807568,Bad,23,1513155,11003099,7433103,306027,548281,37196032
13-May-18 20:00:00,807581,Bad,14,1513202,11003808,7433176,306029,548318,37198536
13-May-18 21:00:00,807589,Bad,35,1513250,11004427,7433246,306035,548357,37201052
13-May-18 22:00:00,807598,Bad,20,1513296,11004861,7433317,306043,548391,37203532
13-May-18 23:00:00,807605,Bad,14,1513342,11005719,7433389,306056,548426,37206032
14-May-18 00:00:00,807615,Bad,35,1513389,11006126,7433470,306060,548461,37208520
14-May-18 01:00:00,807625,Bad,14,1513436,11008217,7433542,306074,548492,37211176
14-May-18 02:00:00,807634,Bad,23,1513484,11008732,7433600,306080,548525,37213704
14-May-18 03:00:00,807644,Bad,29,1513532,11009461,7433689,306088,548564,37216208
14-May-18 04:00:00,807654,Bad,14,1513580,11011999,7433756,306093,548597,37218756
14-May-18 05:00:00,807664,Bad,8,1513628,11013076,7433857,306099,548629,37221232
14-May-18 06:00:00,807673,Bad,29,1513676,11013732,7433929,306099,548667,37223860
14-May-18 07:00:00,807700,Bad,14,1513724,11015543,7434000,306104,548708,37226492
14-May-18 08:00:00,807734,Bad,14,1513772,11016083,7434085,306105,548746,37229024
14-May-18 09:00:00,807764,Bad,29,1513851,11016843,7434159,306115,548790,37231416
14-May-18 10:00:00,807793,Bad,8,1513922,11017268,7434232,306118,548829,37233532
14-May-18 11:00:00,807821,Bad,29,1513996,11017660,7434288,306122,548875,37235332
14-May-18 12:00:00,807847,Bad,14,1514087,11018169,7434330,306126,548915,37237116
14-May-18 13:00:00,807874,Bad,14,1514152,11018910,7434400,306131,548959,37238384
14-May-18 14:00:00,807900,Bad,8,1514225,11019182,7434457,306140,549002,37239744
14-May-18 15:00:00,807924,Bad,8,1514292,11019538,7434512,306147,549027,37241188
14-May-18 16:00:00,807941,Bad,35,1514345,11020204,7434572,306155,549057,37242636
14-May-18 17:00:00,807955,Bad,8,1514391,11020681,7434616,306163,549080,37244080
14-May-18 18:00:00,807970,Bad,8,1514437,11021681,7434683,306170,549103,37245524
14-May-18 19:00:00,807987,Bad,16,1514481,11022176,7434731,306173,549130,37247028
14-May-18 20:00:00,807996,Bad,8,1514525,11022872,7434781,306178,549153,37248544
14-May-18 21:00:00,808002,Bad,29,1514570,11023428,7434826,306178,549173,37250888
14-May-18 22:00:00,808007,Bad,14,1514612,11024303,7434875,306185,549193,37253052
14-May-18 23:00:00,808012,Bad,8,1514658,11025365,7434917,306187,549211,37255192
15-May-18 00:00:00,808017,Bad,14,1514699,11025996,7434976,306191,549225,37257272
15-May-18 01:00:00,808022,Bad,23,1514742,11026777,7435017,306196,549243,37259324
15-May-18 02:00:00,808028,Bad,8,1514786,11027315,7435057,306208,549267,37261604
15-May-18 03:00:00,808033,Bad,29,1514832,11028263,7435116,306210,549285,37263824
15-May-18 04:00:00,808038,Bad,32,1514877,11030272,7435156,306217,549305,37266036
15-May-18 05:00:00,808044,Bad,8,1514920,11031991,7435232,306230,549322,37268168
15-May-18 06:00:00,808049,Bad,29,1514966,11032015,7435289,306232,549362,37270416
15-May-18 07:00:00,808069,Bad,26,1515010,11033564,7435344,306239,549402,37272688
15-May-18 08:00:00,808092,Bad,8,1515061,11033759,7435404,306254,549439,37274892
15-May-18 09:00:00,808113,Bad,26,1515124,11034002,7435475,306256,549475,37276808
15-May-18 10:00:00,808128,Bad,29,1515211,11034254,7435533,306261,549507,37278372
15-May-18 11:00:00,808140,Bad,20,1515272,11034928,7435574,306266,549531,37279928
15-May-18 12:00:00,808155,Bad,20,1515337,11036160,7435627,306270,549556,37281492
15-May-18 13:00:00,808169,Bad,29,1515393,11036674,7435668,306275,549579,37283032
15-May-18 14:00:00,808180,Bad,14,1515460,11036674,7435711,306282,549604,37284572
15-May-18 15:00:00,808186,Bad,14,1515518,11037424,7435755,306287,549625,37286068
15-May-18 16:00:00,808194,Bad,20,1515574,11038138,7435829,306291,549650,37287584
15-May-18 17:00:00,808202,Bad,8,1515619,11038850,7435885,306309,549676,37289084
15-May-18 18:00:00,808211,Bad,8,1515666,11039857,7435926,306317,549701,37290576
15-May-18 19:00:00,808222,Bad,14,1515710,11041608,7435981,306320,549723,37292148
15-May-18 20:00:00,808228,Bad,20,1515753,11042633,7436037,306322,549744,37293640
15-May-18 21:00:00,808232,Bad,29,1515798,11044412,7436093,306333,549763,37295128
15-May-18 22:00:00,808237,Bad,10,1515839,11044747,7436135,306337,549783,37296644
15-May-18 23:00:00,808241,Bad,14,1515884,11045218,7436176,306353,549796,37298096
16-May-18 00:00:00,808246,Bad,23,1515924,11045867,7436256,306364,549814,37299592
16-May-18 01:00:00,808250,Bad,14,1515966,11047364,7436316,306368,549825,37301948
16-May-18 02:00:00,808254,Bad,35,1516009,11047551,7436360,306370,549846,37304052
16-May-18 03:00:00,808259,Bad,8,1516050,11048360,7436400,306376,549861,37306176
16-May-18 04:00:00,808264,Bad,29,1516093,11048681,7436442,306384,549877,37308304
16-May-18 05:00:00,808269,Bad,14,1516136,11049433,7436527,306391,549896,37310424
16-May-18 06:00:00,808273,Bad,23,1516177,11050554,7436598,306393,549917,37312612
16-May-18 07:00:00,808291,Bad,8,1516220,11050872,7436642,306397,549943,37314948
16-May-18 08:00:00,808312,Bad,23,1516272,11051149,7436714,306402,549971,37316716
16-May-18 09:00:00,808328,Bad,14,1516334,11051421,7436787,306409,549992,37318324
16-May-18 10:00:00,808341,Bad,8,1516389,11051986,7436827,306411,550016,37319964
16-May-18 11:00:00,808354,Bad,35,1516465,11052530,7436871,306423,550043,37321444
16-May-18 12:00:00,808366,Bad,29,1516527,11052856,7436928,306432,550070,37322852
16-May-18 13:00:00,808379,Bad,14,1516579,11053250,7436970,306435,550096,37324260
16-May-18 14:00:00,808390,Bad,14,1516635,11053636,7437011,306437,550121,37325648
16-May-18 15:00:00,808403,Bad,8,1516700,11054026,7437067,306441,550153,37327364
16-May-18 16:00:00,808418,Bad,29,1516746,11054859,7437106,306444,550200,37330012
16-May-18 17:00:00,808436,Bad,32,1516793,11055308,7437164,306445,550233,37332408
16-May-18 18:00:00,808454,Bad,35,1516840,11055695,7437206,306453,550267,37334720
16-May-18 19:00:00,808472,Bad,8,1516887,11056032,7437269,306462,550301,37337152
16-May-18 20:00:00,808481,Bad,26,1516935,11056517,7437332,306475,550335,37339576
16-May-18 21:00:00,808487,Bad,20,1516981,11057173,7437387,306482,550368,37341996
16-May-18 22:00:00,808492,Bad,14,1517027,11059228,7437429,306493,550397,37344312
16-May-18 23:00:00,808497,Bad,35,1517074,11059536,7437489,306506,550430,37346708
17-May-18 00:00:00,808503,Bad,20,1517122,11060245,7437530,306512,550457,37349048
17-May-18 01:00:00,808507,Bad,10,1517167,11060367,7437570,306515,550486,37351428
17-May-18 02:00:00,808513,Bad,26,1517215,11061480,7437641,306521,550516,37353744
17-May-18 03:00:00,808518,Bad,8,1517262,11063778,7437683,306531,550544,37356068
17-May-18 04:00:00,808523,Bad,47,1517308,11065364,7437739,306544,550568,37358288
17-May-18 05:00:00,808528,Bad,14,1517353,11066276,7437815,306546,550599,37360568
17-May-18 06:00:00,808533,Bad,35,1517399,11067665,7437871,306553,550623,37362796
17-May-18 07:00:00,808553,Bad,8,1517444,11068160,7437930,306555,550660,37365156
17-May-18 08:00:00,808575,Bad,35,1517507,11068600,7437986,306559,550696,37367400
17-May-18 09:00:00,808592,Bad,20,1517570,11070197,7438059,306566,550727,37369608
17-May-18 10:00:00,808608,Bad,20,1517674,11070754,7438130,306573,550761,37371920
17-May-18 11:00:00,808624,Bad,26,1517731,11070754,7438171,306577,550797,37373896
17-May-18 12:00:00,808639,Bad,20,1517789,11071313,7438228,306586,550834,37375408
17-May-18 13:00:00,808649,Bad,14,1517847,11072504,7438272,306593,550860,37377056
17-May-18 14:00:00,808659,Bad,14,1517911,11073566,7438316,306596,550885,37378640
17-May-18 15:00:00,808672,Bad,8,1517988,11073909,7438372,306602,550907,37380264
17-May-18 16:00:00,808679,Bad,8,1518017,11075619,7438387,306610,550921,37381224
17-May-18 17:00:00,808679,Bad,8,1518017,11077890,7438387,306612,550921,37381224
17-May-18 18:00:00,808679,Bad,14,1518017,11082580,7438387,306617,550921,37381224
17-May-18 19:00:00,808679,Bad,23,1518017,11085359,7438387,306618,550921,37381224
17-May-18 20:00:00,808745,Bad,14,1518212,11086224,7438613,306622,551057,37388400
17-May-18 21:00:00,808750,Bad,23,1518254,11089572,7438669,306627,551076,37390036
17-May-18 22:00:00,808754,Bad,14,1518299,11090574,7438726,306634,551096,37392048
17-May-18 23:00:00,808758,Bad,29,1518341,11091695,7438768,306647,551111,37394300
18-May-18 00:00:00,808763,Bad,8,1518385,11091756,7438810,306647,551135,37396432
18-May-18 01:00:00,808767,Bad,29,1518429,11092350,7438856,306656,551153,37398532
18-May-18 02:00:00,808772,Bad,23,1518472,11092939,7438926,306662,551171,37400440
18-May-18 03:00:00,808777,Bad,10,1518513,11093806,7438968,306669,551190,37402472
18-May-18 04:00:00,808782,Bad,23,1518555,11094779,7439011,306678,551207,37404208
18-May-18 05:00:00,808787,Bad,14,1518599,11098138,7439066,306680,551219,37405648
18-May-18 06:00:00,808792,Bad,29,1518640,11101134,7439112,306687,551243,37407112
18-May-18 07:00:00,808811,Bad,14,1518682,11102155,7439140,306689,551269,37408784
18-May-18 08:00:00,808830,Bad,8,1518790,11103357,7439182,306698,551300,37410344
18-May-18 09:00:00,808851,Bad,20,1518892,11104524,7439238,306706,551332,37411884
18-May-18 10:00:00,808872,Bad,14,1518973,11105236,7439310,306710,551357,37413352
18-May-18 11:00:00,808892,Bad,20,1519066,11106116,7439353,306717,551382,37414804
18-May-18 12:00:00,808912,Bad,8,1519170,11106455,7439396,306722,551411,37416236
18-May-18 13:00:00,808932,Bad,14,1519228,11106455,7439422,306723,551433,37417760
18-May-18 14:00:00,808949,Bad,14,1519347,11107408,7439478,306737,551457,37419296
18-May-18 15:00:00,808968,Bad,20,1519422,11107894,7439523,306747,551481,37420792
18-May-18 16:00:00,808989,Bad,14,1519467,11107894,7439567,306752,551505,37422236
18-May-18 17:00:00,809009,Bad,8,1519512,11112644,7439624,306757,551527,37423848
18-May-18 18:00:00,809011,Bad,29,1519554,11114905,7439668,306768,551553,37425328
18-May-18 19:00:00,809011,Bad,8,1519596,11120390,7439712,306783,551601,37427396
18-May-18 20:00:00,809017,Bad,29,1519640,11120942,7439782,306792,551640,37429580
18-May-18 21:00:00,809024,Bad,8,1519686,11123229,7439826,306801,551670,37431680
18-May-18 22:00:00,809030,Bad,38,1519731,11126661,7439885,306801,551700,37433784
18-May-18 23:00:00,809035,Bad,23,1519775,11129298,7439941,306805,551729,37436032
19-May-18 00:00:00,809041,Bad,29,1519821,11129463,7439999,306806,551753,37438168
19-May-18 01:00:00,809045,Bad,20,1519869,11129463,7440069,306815,551781,37440384
19-May-18 02:00:00,809052,Bad,26,1519912,11129463,7440156,306817,551807,37442668
19-May-18 03:00:00,809059,Bad,14,1519960,11129942,7440228,306828,551838,37445008
19-May-18 04:00:00,809065,Bad,14,1520006,11129942,7440297,306831,551872,37447400
19-May-18 05:00:00,809072,Bad,35,1520052,11137416,7440378,306841,551904,37449796
19-May-18 06:00:00,809078,Bad,16,1520099,11137593,7440467,306850,551937,37452168
19-May-18 07:00:00,809103,Bad,14,1520146,11143906,7440552,306862,551971,37454692
19-May-18 08:00:00,809138,Bad,20,1520192,11145664,7440658,306869,552003,37457216
19-May-18 09:00:00,809171,Bad,35,1520238,11145843,7440731,306881,552038,37459680
19-May-18 10:00:00,809206,Bad,20,1520283,11147273,7440846,306889,552075,37462144
19-May-18 11:00:00,809237,Bad,20,1520329,11148241,7440929,306894,552115,37464552
19-May-18 12:00:00,809267,Bad,14,1520375,11150750,7441017,306898,552155,37466716
19-May-18 13:00:00,809295,Bad,20,1520421,11152324,7441091,306900,552198,37469044
19-May-18 14:00:00,809321,Bad,35,1520465,11152324,7441158,306915,552236,37471316
19-May-18 15:00:00,809345,Bad,14,1520511,11152324,7441201,306919,552269,37473584
19-May-18 16:00:00,809372,Bad,14,1520553,11156524,7441271,306923,552307,37475880
19-May-18 17:00:00,809400,Bad,35,1520600,11160442,7441328,306926,552348,37478244
19-May-18 18:00:00,809428,Bad,29,1520646,11163523,7441386,306939,552391,37480688
19-May-18 19:00:00,809454,Bad,29,1520692,11166195,7441456,306943,552433,37483112
19-May-18 20:00:00,809466,Bad,20,1520736,11168151,7441525,306950,552469,37485532
19-May-18 21:00:00,809473,Bad,14,1520781,11171162,7441595,306957,552504,37487840
19-May-18 22:00:00,809480,Bad,29,1520828,11173792,7441637,306967,552541,37490152
19-May-18 23:00:00,809486,Bad,20,1520872,11173792,7441712,306973,552573,37492420
20-May-18 00:00:00,809491,Bad,35,1520917,11173797,7441766,306978,552617,37494768
20-May-18 01:00:00,809497,Bad,14,1520962,11173807,7441826,306990,552646,37497056
20-May-18 02:00:00,809503,Bad,8,1521006,11173807,7441898,306991,552679,37499232
20-May-18 03:00:00,809509,Bad,14,1521051,11183784,7441939,306993,552712,37501432
20-May-18 04:00:00,809515,Bad,29,1521097,11186159,7441982,306998,552741,37503580
20-May-18 05:00:00,809521,Bad,14,1521141,11188191,7442033,307005,552774,37505728
20-May-18 06:00:00,809526,Bad,20,1521185,11188751,7442073,307012,552812,37507920
20-May-18 07:00:00,809547,Bad,29,1521234,11189171,7442116,307024,552853,37510196
20-May-18 08:00:00,809573,Bad,16,1521310,11189171,7442174,307028,552897,37512488
20-May-18 09:00:00,809598,Bad,14,1521392,11189171,7442232,307038,552933,37514624
20-May-18 10:00:00,809621,Bad,29,1521486,11189171,7442275,307042,552974,37516328
20-May-18 11:00:00,809642,Bad,20,1521557,11189171,7442331,307043,553009,37517968
20-May-18 12:00:00,809656,Bad,14,1521631,11189171,7442372,307056,553035,37519468
20-May-18 13:00:00,809667,Bad,23,1521731,11190849,7442414,307060,553062,37521036
